codelen	nnei	nind	nnon	npat	nsite	pCL	pFN	pCL2	pFN2	pCF	q
712	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
59	89	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2029	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1307	13	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1489	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
348	114	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
501	16	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
253	27	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
113	24	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
982	0	2	2	1	2	NaN	NaN	NaN	NaN	NaN	1.000000e-16
498	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2399	5	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
676	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
851	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
247	14	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1099	8	2	2	1	2	NaN	NaN	NaN	NaN	NaN	1.000000e-16
81	62	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
180	99	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
899	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
486	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
277	12	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1191	7	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1146	11	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
63	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
767	21	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1477	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
478	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
994	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1465	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
406	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
369	29	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
718	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
521	15	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
767	35	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1172	12	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
609	23	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
126	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1090	11	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
77	15	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
964	8	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
286	30	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
807	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
635	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
174	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
112	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
929	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
598	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
303	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
137	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
330	88	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
55	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1063	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
77	40	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1269	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
479	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
184	9	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1300	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
627	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
85	32	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
89	32	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
500	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
57	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1871	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
630	9	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
272	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
135	129	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1180	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
848	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
495	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
980	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
121	0	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
650	12	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
902	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2212	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1187	13	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
997	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
701	7	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
789	8	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
625	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
305	67	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
272	44	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
233	22	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
373	23	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
369	70	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
284	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
597	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
685	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
462	55	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
106	20	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2021	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
651	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
708	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
395	7	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
725	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
325	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
91	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
442	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
701	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
325	16	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1163	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
375	47	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1505	2	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
625	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
333	64	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1732	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
659	9	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
700	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
192	37	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1183	6	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
368	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
302	2	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1789	9	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
914	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
775	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
976	0	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
548	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
471	13	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
434	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
673	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
525	78	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1478	3	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3065	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
396	85	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
755	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
448	14	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
151	56	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
173	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
287	0	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
364	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1279	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
329	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
261	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
480	23	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
459	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
41	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1086	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1939	3	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
695	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
684	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
412	19	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1284	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2255	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1364	13	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
681	7	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
970	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
305	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
450	18	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
336	64	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
641	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
605	10	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1151	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1624	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1422	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
698	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1394	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
307	9	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2356	8	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1027	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1531	11	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
623	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
389	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1043	10	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
306	39	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
627	9	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
943	15	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
679	0	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
396	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
546	12	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
315	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1065	7	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2015	0	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
458	3	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
686	18	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
496	15	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1118	12	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
900	2	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
832	11	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
272	19	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
193	15	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
522	3	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1735	2	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
392	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
856	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
495	2	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
581	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
245	9	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
229	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1096	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1372	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
212	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
883	10	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
306	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
124	22	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
158	42	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
624	8	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
176	12	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
443	36	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
368	28	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1167	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1007	16	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
685	15	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
692	10	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
389	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
176	43	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1091	14	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
376	2	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
274	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1555	21	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
425	17	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
521	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1248	27	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
137	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
177	44	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
178	18	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1061	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
42	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
262	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
228	19	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1401	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
519	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
104	11	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
84	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1310	7	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
367	40	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
364	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1326	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1830	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
207	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2074	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
973	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
62	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
433	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
538	12	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1342	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
408	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
499	8	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
323	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
305	11	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
191	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
415	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
692	11	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
240	41	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
231	7	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
691	0	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
575	10	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1989	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1452	10	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
120	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
979	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
170	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
156	50	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2739	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
719	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1137	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
545	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1400	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1994	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
325	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
788	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
678	12	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
68	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
593	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
708	24	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
335	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1414	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
286	34	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
286	11	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1214	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1479	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2056	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
228	40	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
313	8	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
501	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
671	12	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1351	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1206	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
220	161	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1357	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
465	33	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
984	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
173	17	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
159	23	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
839	21	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
242	5	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1328	7	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
436	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
516	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
232	13	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
638	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
28	14	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
446	11	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1477	27	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1195	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2668	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2627	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
377	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
737	19	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
366	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
522	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
669	16	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
393	9	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
487	7	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
88	174	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
454	6	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1391	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
217	13	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2481	3	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
131	148	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1046	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
862	7	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2215	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
585	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
729	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
844	4	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1237	11	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
143	22	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2474	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
170	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1842	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1005	0	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1518	2	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
492	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
424	16	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
544	28	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
553	6	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
346	13	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
178	13	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1879	11	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1165	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1029	8	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
576	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
644	8	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
376	12	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
609	5	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2616	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
210	29	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1194	9	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1679	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
506	21	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1110	10	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1412	3	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
225	0	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
998	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1255	30	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1021	1	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
966	8	0	1	1	1	NaN	NaN	NaN	NaN	NaN	1.000000e-16
