ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml	Brown_observed	Fisher_observed	Brown_Scale_C_observed	Brown_DF_observed
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02128.5p-miR::TJU_CMC_MD2.ID02128.5p-miR	1	0.999828969787706	1	NA	0.999999537750371	0.999999999999166	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02129.5p-miR::TJU_CMC_MD2.ID02129.5p-miR	1	0.999987588930657	1	NA	0.999999991600633	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02130.3p-miR::TJU_CMC_MD2.ID02130.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02131.5p-miR::TJU_CMC_MD2.ID02131.5p-miR	1	0.995945003811921	1	NA	0.999941617259542	0.99999998885339	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02132.3p-miR::TJU_CMC_MD2.ID02132.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02133.5p-miR::TJU_CMC_MD2.ID02133.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02134.5p-miR::TJU_CMC_MD2.ID02134.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02135.5p-miR::TJU_CMC_MD2.ID02135.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02136.3p-miR::TJU_CMC_MD2.ID02136.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02137.5p-miR::TJU_CMC_MD2.ID02137.5p-miR	1	0.997695911586579	1	NA	0.999975403780027	0.999999997957804	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02138.5p-miR::TJU_CMC_MD2.ID02138.5p-miR	1	0.998215637750191	1	NA	0.999983360059928	0.999999999051845	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02139.3p-miR::TJU_CMC_MD2.ID02139.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02140.5p-miR::TJU_CMC_MD2.ID02140.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02141.5p-miR::TJU_CMC_MD2.ID02141.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02142.3p-miR::TJU_CMC_MD2.ID02142.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02143.3p-miR::TJU_CMC_MD2.ID02143.3p-miR	1	0.999976413743074	1	NA	0.999999977598183	0.999999999999998	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02143.5p-miR::TJU_CMC_MD2.ID02143.5p-miR	1	0.999976413743074	1	NA	0.999999977598183	0.999999999999998	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02144.5p-miR::TJU_CMC_MD2.ID02144.5p-miR	0.0228499150962594	0.00761997158800193	0.138483543134908	0.88027	0.0216422712722724	0.00588572928367464	1.68599821775362	4.74496349744602
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02145.5p-miR::TJU_CMC_MD2.ID02145.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02146.5p-miR::TJU_CMC_MD2.ID02146.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02147.5p-miR::TJU_CMC_MD2.ID02147.5p-miR	1	0.999986898677494	1	NA	0.999999990876537	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02148.3p-miR::TJU_CMC_MD2.ID02148.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02149.3p-miR::TJU_CMC_MD2.ID02149.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02150.5p-miR::TJU_CMC_MD2.ID02150.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02151.5p-miR::TJU_CMC_MD2.ID02151.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02152.3p-miR::TJU_CMC_MD2.ID02152.3p-miR	1	0.999839870803567	1	NA	0.999999582001226	0.999999999999316	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02153.5p-miR::TJU_CMC_MD2.ID02153.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02154.3p-miR::TJU_CMC_MD2.ID02154.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02155.3p-miR::TJU_CMC_MD2.ID02155.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02156.3p-miR::TJU_CMC_MD2.ID02156.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02157.5p-miR::TJU_CMC_MD2.ID02157.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02158.5p-miR::TJU_CMC_MD2.ID02158.5p-miR	1	0.99982646172433	1	NA	0.999999527353254	0.999999999999129	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02159.3p-miR::TJU_CMC_MD2.ID02159.3p-miR	1	0.992540870946029	1	NA	0.999851620399688	0.999999930441657	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02160.3p-miR::TJU_CMC_MD2.ID02160.3p-miR	1	0.990317986128229	1	NA	0.999778748596837	0.999999847626135	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02161.3p-miR::TJU_CMC_MD2.ID02161.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02162.5p-miR::TJU_CMC_MD2.ID02162.5p-miR	1	0.999219058517417	1	NA	0.999995293808435	0.999999999920575	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02163.3p-miR::TJU_CMC_MD2.ID02163.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02164.3p-miR::TJU_CMC_MD2.ID02164.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02165.3p-miR::TJU_CMC_MD2.ID02165.3p-miR	1	0.999852107587466	1	NA	0.99999962980982	0.999999999999461	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02165.5p-miR::TJU_CMC_MD2.ID02165.5p-miR	1	0.999852107587466	1	NA	0.99999962980982	0.999999999999461	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02166.3p-miR::TJU_CMC_MD2.ID02166.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02167.3p-miR::TJU_CMC_MD2.ID02167.3p-miR	1	0.988714616147796	1	NA	0.999720176557477	0.999999758404636	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02168.5p-miR::TJU_CMC_MD2.ID02168.5p-miR	1	0.99979069580543	1	NA	0.9999993706642	0.999999999998472	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02169.3p-miR::TJU_CMC_MD2.ID02169.3p-miR	1	0.999888316226834	1	NA	0.999999758959378	0.999999999999768	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02169.5p-miR::TJU_CMC_MD2.ID02169.5p-miR	1	0.999863567087187	1	NA	0.999999672728796	0.999999999999577	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02170.3p-miR::TJU_CMC_MD2.ID02170.3p-miR	1	0.999983690800233	1	NA	0.999999987250783	0.999999999999999	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02171.5p-miR::TJU_CMC_MD2.ID02171.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02172.5p-miR::TJU_CMC_MD2.ID02172.5p-miR	1	0.999983690800233	1	NA	0.999999987250783	0.999999999999999	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02173.3p-miR::TJU_CMC_MD2.ID02173.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02174.5p-miR::TJU_CMC_MD2.ID02174.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02175.3p-miR::TJU_CMC_MD2.ID02175.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02176.3p-miR::TJU_CMC_MD2.ID02176.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02176.5p-miR::TJU_CMC_MD2.ID02176.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02177.5p-miR::TJU_CMC_MD2.ID02177.5p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02178.5p-miR::TJU_CMC_MD2.ID02178.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02179.3p-miR::TJU_CMC_MD2.ID02179.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02180.3p-miR::TJU_CMC_MD2.ID02180.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02181.3p-miR::TJU_CMC_MD2.ID02181.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02182.5p-miR::TJU_CMC_MD2.ID02182.5p-miR	1	0.999538121124062	1	NA	0.999997890771969	0.999999999983572	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02183.5p-miR::TJU_CMC_MD2.ID02183.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02184.3p-miR::TJU_CMC_MD2.ID02184.3p-miR	0.0355604952911302	0.051881742202416	0.108014257477466	NA	0.0354476511421932	0.00913156562187846	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02185.5p-miR::TJU_CMC_MD2.ID02185.5p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02186.5p-miR::TJU_CMC_MD2.ID02186.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02187.5p-miR::TJU_CMC_MD2.ID02187.5p-miR	1	0.999970036418545	1	NA	0.999999967709198	0.999999999999996	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02188.3p-miR::TJU_CMC_MD2.ID02188.3p-miR	1	0.998747796889801	1	NA	0.999990316023868	0.999999999672447	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02188.5p-miR::TJU_CMC_MD2.ID02188.5p-miR	1	0.998747796889801	1	NA	0.999990316023868	0.999999999672447	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02189.5p-miR::TJU_CMC_MD2.ID02189.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02190.5p-miR::TJU_CMC_MD2.ID02190.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02191.5p-miR::TJU_CMC_MD2.ID02191.5p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02192.5p-miR::TJU_CMC_MD2.ID02192.5p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02193.3p-miR::TJU_CMC_MD2.ID02193.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02194.3p-miR::TJU_CMC_MD2.ID02194.3p-miR	1	0.999826447477034	1	NA	0.999999527293964	0.999999999999129	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02195.3p-miR::TJU_CMC_MD2.ID02195.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02196.5p-miR::TJU_CMC_MD2.ID02196.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02197.3p-miR::TJU_CMC_MD2.ID02197.3p-miR	1	0.999036336413194	1	NA	0.999993510561469	0.999999999850742	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02198.3p-miR::TJU_CMC_MD2.ID02198.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02199.5p-miR::TJU_CMC_MD2.ID02199.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02200.3p-miR::TJU_CMC_MD2.ID02200.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02201.3p-miR::TJU_CMC_MD2.ID02201.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02202.5p-miR::TJU_CMC_MD2.ID02202.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02203.5p-miR::TJU_CMC_MD2.ID02203.5p-miR	1	0.997315476052621	1	NA	0.999968929877833	0.999999996769083	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02204.5p-miR::TJU_CMC_MD2.ID02204.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02205.5p-miR::TJU_CMC_MD2.ID02205.5p-miR	1	0.999995214485521	1	NA	0.999999998041576	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02206.5p-miR::TJU_CMC_MD2.ID02206.5p-miR	1	0.999992255836122	1	NA	0.999999995914046	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02207.5p-miR::TJU_CMC_MD2.ID02207.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02208.5p-miR::TJU_CMC_MD2.ID02208.5p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02209.3p-miR::TJU_CMC_MD2.ID02209.3p-miR	1	0.998577760917204	1	NA	0.999988235513184	0.999999999520012	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02210.5p-miR::TJU_CMC_MD2.ID02210.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02211.5p-miR::TJU_CMC_MD2.ID02211.5p-miR	1	0.996066356350192	1	NA	0.999944268592383	0.999999989825411	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02212.5p-miR::TJU_CMC_MD2.ID02212.5p-miR	1	0.991430774274342	1	NA	0.999816493120973	0.999999894446343	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02213.3p-miR::TJU_CMC_MD2.ID02213.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02214.3p-miR::TJU_CMC_MD2.ID02214.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02215.5p-miR::TJU_CMC_MD2.ID02215.5p-miR	1	0.995495675533056	1	NA	0.999931434975607	0.999999984717047	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02216.3p-miR::TJU_CMC_MD2.ID02216.3p-miR	1	0.999296587538522	1	NA	0.999995988766279	0.999999999941962	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02217.5p-miR::TJU_CMC_MD2.ID02217.5p-miR	0.0322931477704495	0.991196365121893	0.14082963174521	0.13752	0.104150922668509	0.0637361525077449	1.68599821775362	4.74496349744602
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02218.3p-miR::TJU_CMC_MD2.ID02218.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02219.3p-miR::TJU_CMC_MD2.ID02219.3p-miR	1	0.999987413821746	1	NA	0.999999991418901	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02220.5p-miR::TJU_CMC_MD2.ID02220.5p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02221.3p-miR::TJU_CMC_MD2.ID02221.3p-miR	1	0.999958224954916	1	NA	0.999999946348463	0.999999999999988	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02222.3p-miR::TJU_CMC_MD2.ID02222.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02223.3p-miR::TJU_CMC_MD2.ID02223.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02224.3p-miR::TJU_CMC_MD2.ID02224.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02224.5p-miR::TJU_CMC_MD2.ID02224.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02225.5p-miR::TJU_CMC_MD2.ID02225.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02226.3p-miR::TJU_CMC_MD2.ID02226.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02227.3p-miR::TJU_CMC_MD2.ID02227.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02228.3p-miR::TJU_CMC_MD2.ID02228.3p-miR	0.0395830058587442	1	0.140657051965154	0.0228	0.0506089598807857	0.0216536170683549	1.68599821775362	4.74496349744602
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02229.3p-miR::TJU_CMC_MD2.ID02229.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02230.3p-miR::TJU_CMC_MD2.ID02230.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02231.3p-miR::TJU_CMC_MD2.ID02231.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02232.3p-miR::TJU_CMC_MD2.ID02232.3p-miR	1	0.993990184806875	1	NA	0.999893405663189	0.999999963659253	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02233.3p-miR::TJU_CMC_MD2.ID02233.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02234.5p-miR::TJU_CMC_MD2.ID02234.5p-miR	1	0.999170602045957	1	NA	0.999994840311914	0.99999999990485	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02235.5p-miR::TJU_CMC_MD2.ID02235.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02236.3p-miR::TJU_CMC_MD2.ID02236.3p-miR	1	0.999676690215695	1	NA	0.999998777014184	0.999999999994366	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02236.5p-miR::TJU_CMC_MD2.ID02236.5p-miR	1	0.998756811402971	1	NA	0.999990422371976	0.999999999679473	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02237.3p-miR::TJU_CMC_MD2.ID02237.3p-miR	1	0.999676690215695	1	NA	0.999998777014184	0.999999999994366	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02237.5p-miR::TJU_CMC_MD2.ID02237.5p-miR	1	0.999676690215695	1	NA	0.999998777014184	0.999999999994366	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02238.5p-miR::TJU_CMC_MD2.ID02238.5p-miR	1	0.999676690215695	1	NA	0.999998777014184	0.999999999994366	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02239.3p-miR::TJU_CMC_MD2.ID02239.3p-miR	1	0.999593537424256	1	NA	0.999998264971553	0.999999999988805	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02240.3p-miR::TJU_CMC_MD2.ID02240.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02241.3p-miR::TJU_CMC_MD2.ID02241.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02242.3p-miR::TJU_CMC_MD2.ID02242.3p-miR	1	0.995116785069441	1	NA	0.999922416689647	0.999999980521315	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02243.5p-miR::TJU_CMC_MD2.ID02243.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02244.3p-miR::TJU_CMC_MD2.ID02244.3p-miR	1	0.997215189904762	1	NA	0.999967137653557	0.999999996393022	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02245.5p-miR::TJU_CMC_MD2.ID02245.5p-miR	1	0.999992487755837	1	NA	0.999999996099514	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02246.3p-miR::TJU_CMC_MD2.ID02246.3p-miR	0.035265461968692	0.0301001456443947	0.180709945517558	0.65853	0.0504935904504746	0.0215788275219068	1.68599821775362	4.74496349744602
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02247.3p-miR::TJU_CMC_MD2.ID02247.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02248.5p-miR::TJU_CMC_MD2.ID02248.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02249.3p-miR::TJU_CMC_MD2.ID02249.3p-miR	0.0335051926529184	0.0195862825964006	0.19765846820573	0.64453	0.0416263192995523	0.0160881153157581	1.68599821775362	4.74496349744602
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02250.3p-miR::TJU_CMC_MD2.ID02250.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02251.5p-miR::TJU_CMC_MD2.ID02251.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02252.3p-miR::TJU_CMC_MD2.ID02252.3p-miR	0.0316691028010981	0.0238688705790875	0.155292275984783	0.27998	0.0267150446792747	0.00814921477132098	1.68599821775362	4.74496349744602
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02253.3p-miR::TJU_CMC_MD2.ID02253.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02254.5p-miR::TJU_CMC_MD2.ID02254.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02255.5p-miR::TJU_CMC_MD2.ID02255.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02256.3p-miR::TJU_CMC_MD2.ID02256.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02257.3p-miR::TJU_CMC_MD2.ID02257.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02258.3p-miR::TJU_CMC_MD2.ID02258.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02259.5p-miR::TJU_CMC_MD2.ID02259.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID02260.5p-miR::TJU_CMC_MD2.ID02260.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
